kind,qualified_name,signature,source_anchor,visibility,summary,inputs_outputs,side_effects,dependencies,development_relevance,evidence_status,review_status
function,pandapower.auxiliary._check_lightsim2grid_compatibility,"(net: pandapowerNet, lightsim2grid: Literal['auto'] | bool, voltage_depend_loads: bool, algorithm: Literal['nr', 'iwamoto_nr', 'bfsw', 'gs', 'fdxb', 'fdbx'], distributed_slack: bool, tdpf: bool) -> bool",pandapower/auxiliary.py#L1640,private,"Implement some checks to decide whether the package lightsim2grid can be used. These checks are documentated in :code:`doc\powerflow\ac.rst` The package implements a backend for power flow calculation in C++ and provides a speed-up. If lightsim2grid is ""auto"" (default), we don't bombard the user with messages. Otherwise, if lightsim2grid is True bus cannot be used, we inform the user abot it.","输入：net, lightsim2grid, voltage_depend_loads, algorithm, distributed_slack, tdpf；输出：bool",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,len；NotImplementedError；np.any；logger.info；net.ext_grid.query；net.gen.query,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._check_tdpf_parameters,"(net: pandapowerNet, tdpf_update_r_theta: bool, tdpf_delay_s: float | None) -> None",pandapower/auxiliary.py#L1724,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._check_tdpf_parameters 的实现与调用链确认。,"输入：net, tdpf_update_r_theta, tdpf_delay_s；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,default_values.items；np.array；len；logger.info；default_values.update；required_columns.append；UserWarning；logger.warning；np.any；missing_columns.append；np.isnan；fillna；isnull；net.line.index.isin；astype；net.line.tdpf.fillna,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._clean_up,"(net: pandapowerNet, res: bool=True) -> None",pandapower/auxiliary.py#L1560,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._clean_up 的实现与调用链确认。,"输入：net, res；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,len；net.gen.drop；net.vsc.drop；net.res_gen.drop；isin；get_vsc_stacked_names；net.vsc_stacked.index.to_numpy,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._detect_read_write_flag,"(net: pandapowerNet, element: str, index: Any, variable: str) -> tuple[Literal['single_index', 'all_index', 'loc', 'object'], str]",pandapower/auxiliary.py#L978,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._detect_read_write_flag 的实现与调用链确认。,"输入：net, element, index, variable；输出：tuple[Literal['single_index', 'all_index', 'loc', 'object'], str]",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,variable.startswith；isinstance；variable.split,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._get_values,"(source: NDArray[np.float64], selection: NDArray[np.int64], lookup: dict[np.int64, np.int64]) -> NDArray[np.float64]",pandapower/auxiliary.py#L798,private,Returns values for a selection of values after a lookup.,"输入：source, selection, lookup；输出：NDArray[np.float64]",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,np.zeros；enumerate；len；np.int64,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._init_nx_options,(net: pandapowerNet) -> None,pandapower/auxiliary.py#L2217,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._init_nx_options 的实现与调用链确认。,输入：net；输出：None,可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_add_ppc_options,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._init_rundcopp_options,"(net: pandapowerNet, check_connectivity: bool, switch_rx_ratio: int, delta: float, trafo3w_losses: Literal['hv', 'lv', 'star'], **kwargs: Any) -> None",pandapower/auxiliary.py#L2300,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._init_rundcopp_options 的实现与调用链确认。,"输入：net, check_connectivity, switch_rx_ratio, delta, trafo3w_losses, **kwargs；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,kwargs.get；_add_ppc_options；_add_opf_options,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._init_rundcpp_options,"(net: pandapowerNet, trafo_model: Literal['t', 'pi'], trafo_loading: Literal['current', 'power'], recycle: dict[str, Any] | None, check_connectivity: bool, switch_rx_ratio: int, trafo3w_losses: Literal['hv', 'lv', 'star'], **kwargs: Any) -> None",pandapower/auxiliary.py#L2226,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._init_rundcpp_options 的实现与调用链确认。,"输入：net, trafo_model, trafo_loading, recycle, check_connectivity, switch_rx_ratio, trafo3w_losses, **kwargs；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_check_if_numba_is_installed；kwargs.get；_add_ppc_options；_add_pf_options,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._init_runopp_options,"(net: pandapowerNet, calculate_voltage_angles: bool, check_connectivity: bool, switch_rx_ratio: int, delta: float, init: Literal['flat'] | float, numba: bool, trafo3w_losses: Literal['hv', 'lv', 'star'], consider_line_temperature: bool=False, **kwargs: Any)",pandapower/auxiliary.py#L2260,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._init_runopp_options 的实现与调用链确认。,"输入：net, calculate_voltage_angles, check_connectivity, switch_rx_ratio, delta, init, numba, trafo3w_losses, consider_line_temperature, **kwargs；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,kwargs.get；_add_ppc_options；_add_opf_options；_check_if_numba_is_installed,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._init_runpp_options,"(net: pandapowerNet, algorithm: Literal['nr', 'iwamoto_nr', 'bfsw', 'gs', 'fdxb', 'fdbx', 'helm'], calculate_voltage_angles: Literal['auto'] | bool, init: Literal['auto', 'dc', 'flat', 'results'] | float, max_iteration: Literal['auto'] | int, tolerance_mva: float, trafo_model: Literal['t', 'pi'], trafo_loading: Literal['current', 'power'], enforce_p_lims: bool, enforce_q_lims: bool, check_connectivity: bool, voltage_depend_loads: bool, passed_parameters: dict[str, Any] | None=None, consider_line_temperature: bool=False, distributed_slack: bool=False, tdpf: bool=False, tdpf_update_r_theta: bool=True, tdpf_delay_s: float | None=None, **kwargs: Any) -> None",pandapower/auxiliary.py#L2046,private,校验 runpp 参数并组合公共/潮流选项，是外部求解参数进入内部选项字典的边界。,"输入：net, algorithm, calculate_voltage_angles, init, max_iteration, tolerance_mva, trafo_model, trafo_loading, enforce_p_lims, enforce_q_lims, check_connectivity, voltage_depend_loads, passed_parameters, consider_line_temperature, distributed_slack, tdpf, tdpf_update_r_theta, tdpf_delay_s, **kwargs；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,kwargs.update；kwargs.get；overrule_options.get；_check_lightsim2grid_compatibility；_add_ppc_options；_add_pf_options；net._options.update；_check_if_numba_is_installed；net.svc.in_service.any；net.tcsc.in_service.any；net.ssc.in_service.any；net.vsc.in_service.any；net.vsc_stacked.in_service.any；net.vsc_bipolar.in_service.any；NotImplementedError；ValueError,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,人工复核
function,pandapower.auxiliary._init_runse_options,"(net: pandapowerNet, v_start: float | Literal['flat', 'results'], delta_start: float | Literal['dc', 'flat', 'results'], calculate_voltage_angles: bool, check_connectivity: bool=True, trafo_model: Literal['t', 'pi']='t', trafo3w_losses: Literal['hv', 'lv', 'star']='hv', switch_rx_ratio: int=2, **kwargs: Any) -> None",pandapower/auxiliary.py#L2333,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._init_runse_options 的实现与调用链确认。,"输入：net, v_start, delta_start, calculate_voltage_angles, check_connectivity, trafo_model, trafo3w_losses, switch_rx_ratio, **kwargs；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,_add_ppc_options；_add_pf_options,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._internal_stored,"(net: pandapowerNet, ac: bool=True) -> bool",pandapower/auxiliary.py#L2356,private,"The function newtonpf() needs these variables as inputs: Ybus, Sbus, V0, pv, pq, ppci, options","输入：net, ac；输出：bool",静态扫描未确认外部副作用；运行态副作用仍需在 PoC 中复核,logger.warning,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._preserve_dtypes,"(df: pd.DataFrame, dtypes: pdt.Series[np.dtype[Any]]) -> None",pandapower/auxiliary.py#L664,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._preserve_dtypes 的实现与调用链确认。,"输入：df, dtypes；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,list；dtypes.items；np.any；UserWarning；astype；isnull,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._python_set_elements_oos,"(ti: NDArray[np.int64], tis: NDArray[bool], bis: NDArray[bool], lis: NDArray[bool]) -> None",pandapower/auxiliary.py#L1226,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._python_set_elements_oos 的实现与调用链确认。,"输入：ti, tis, bis, lis；输出：None",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,range；len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
function,pandapower.auxiliary._python_set_isolated_buses_oos,"(bus_in_service: NDArray[bool], ppc_bus_isolated: NDArray[bool], bus_lookup: NDArray[np.int64])",pandapower/auxiliary.py#L1234,private,待人工补充：源码未提供可直接确认的功能说明；需结合 pandapower.auxiliary._python_set_isolated_buses_oos 的实现与调用链确认。,"输入：bus_in_service, ppc_bus_isolated, bus_lookup；输出：返回值未注解",可能修改传入对象、网络表或仿真状态；调用前后状态需由适配器校验,range；len,需要适配：可作为新系统数据模型、求解、控制或错误契约的参考,源码确认（静态 AST）,自动生成
